impression_id,user_id,ad_id,campaign_id,impression_time,device_type
IMP-048970,FNP-U00674,AD-003,CMP-001,2026-01-09 00:43:00,Mobile
IMP-161335,FNP-U09813,AD-002,CMP-001,2026-01-17 13:48:02,Mobile
IMP-089554,FNP-U07266,AD-010,CMP-003,2026-03-08 18:34:03,Mobile
IMP-156002,FNP-U06112,AD-002,CMP-001,2026-01-13 13:03:58,Mobile
IMP-013347,FNP-U00570,AD-015,CMP-004,2026-01-15 21:50:53,Mobile
IMP-097789,FNP-U01174,AD-013,CMP-004,2026-02-19 18:59:06,Mobile
IMP-042118,FNP-U08117,AD-003,CMP-001,2026-02-20 18:30:24,Mobile
IMP-106389,FNP-U06782,AD-003,CMP-001,2026-02-09 21:55:08,Mobile
IMP-074120,FNP-U02783,AD-019,CMP-005,2026-02-17 06:14:20,Mobile
IMP-020323,FNP-U08104,AD-010,CMP-003,2026-01-12 00:00:39,Mobile
IMP-111627,FNP-U08499,AD-012,CMP-003,2026-01-04 21:11:59,Mobile
IMP-105012,FNP-U02586,AD-001,CMP-001,2026-03-27 13:30:37,Mobile
IMP-060884,FNP-U01787,AD-021,CMP-006,2026-02-13 09:35:51,Mobile
IMP-078962,FNP-U04925,AD-008,CMP-002,2026-01-08 13:13:01,Mobile
IMP-073474,FNP-U06897,AD-006,CMP-002,2026-02-12 21:15:27,Mobile
IMP-142330,FNP-U05135,AD-002,CMP-001,2026-01-08 21:53:41,Mobile
IMP-177412,FNP-U02829,AD-018,CMP-005,2026-01-11 21:18:13,Mobile
IMP-122152,FNP-U07486,AD-010,CMP-003,2026-03-28 13:10:26,Desktop
IMP-180271,FNP-U07412,AD-021,CMP-006,2026-01-07 06:53:32,Mobile
IMP-194381,FNP-U09453,AD-007,CMP-002,2026-03-28 13:30:39,Mobile
IMP-052556,FNP-U08476,AD-006,CMP-002,2026-02-13 18:11:52,Mobile
IMP-100858,FNP-U00025,AD-013,CMP-004,2026-03-03 13:37:59,Mobile
IMP-160066,FNP-U06351,AD-010,CMP-003,2026-03-09 09:53:12,Mobile
IMP-012654,FNP-U09999,AD-021,CMP-006,2026-01-16 09:36:19,Desktop
IMP-128178,FNP-U05964,AD-017,CMP-005,2026-03-09 13:01:33,Desktop
IMP-136550,FNP-U06044,AD-010,CMP-003,2026-03-31 06:43:16,Mobile
IMP-198944,FNP-U05816,AD-009,CMP-003,2026-02-04 09:24:22,Mobile
IMP-027507,FNP-U07694,AD-004,CMP-001,2026-01-01 06:48:22,Mobile
IMP-053657,FNP-U04136,AD-006,CMP-002,2026-03-02 13:04:46,Mobile
IMP-107717,FNP-U08203,AD-020,CMP-005,2026-01-02 21:56:47,Mobile
IMP-169540,FNP-U00943,AD-002,CMP-001,2026-02-25 18:31:32,Desktop
IMP-176347,FNP-U00061,AD-004,CMP-001,2026-02-09 18:20:16,Desktop
IMP-095066,FNP-U08135,AD-014,CMP-004,2026-02-01 00:00:38,Mobile
IMP-114671,FNP-U05108,AD-005,CMP-002,2026-01-22 09:13:48,Mobile
IMP-153046,FNP-U07270,AD-011,CMP-003,2026-02-23 13:36:15,Mobile
IMP-067180,FNP-U02254,AD-011,CMP-003,2026-02-03 21:27:24,Mobile
IMP-168289,FNP-U09160,AD-016,CMP-004,2026-02-15 09:06:49,Mobile
IMP-171957,FNP-U04298,AD-001,CMP-001,2026-02-08 18:18:33,Desktop
IMP-062256,FNP-U05736,AD-013,CMP-004,2026-01-07 09:39:06,Desktop
IMP-177709,FNP-U09319,AD-004,CMP-001,2026-03-17 18:53:37,Mobile
IMP-003714,FNP-U02181,AD-015,CMP-004,2026-02-01 13:52:22,Mobile
IMP-038905,FNP-U01886,AD-013,CMP-004,2026-02-09 18:52:59,Mobile
IMP-073750,FNP-U05275,AD-001,CMP-001,2026-03-11 18:09:54,Mobile
IMP-166734,FNP-U05606,AD-008,CMP-002,2026-03-08 09:13:17,Mobile
IMP-178737,FNP-U08471,AD-019,CMP-005,2026-01-02 13:07:27,Mobile
IMP-003531,FNP-U02662,AD-007,CMP-002,2026-01-17 21:07:11,Mobile
IMP-096686,FNP-U08845,AD-010,CMP-003,2026-03-20 09:22:07,Mobile
IMP-083499,FNP-U00805,AD-001,CMP-001,2026-01-18 09:41:50,Mobile
IMP-110337,FNP-U04509,AD-012,CMP-003,2026-01-07 18:40:10,Mobile
IMP-156301,FNP-U04733,AD-001,CMP-001,2026-02-09 09:37:58,Mobile
IMP-000902,FNP-U09311,AD-008,CMP-002,2026-02-01 13:48:42,Mobile
IMP-015672,FNP-U06525,AD-013,CMP-004,2026-02-07 00:55:11,Mobile
IMP-008988,FNP-U02370,AD-001,CMP-001,2026-02-18 09:37:38,Mobile
IMP-033888,FNP-U06009,AD-008,CMP-002,2026-03-25 18:55:16,Desktop
IMP-142657,FNP-U02437,AD-018,CMP-005,2026-03-10 09:00:22,Mobile
IMP-143387,FNP-U09807,AD-008,CMP-002,2026-02-22 13:03:27,Mobile
IMP-170119,FNP-U02884,AD-018,CMP-005,2026-02-05 09:58:36,Mobile
IMP-154278,FNP-U06431,AD-012,CMP-003,2026-01-03 18:28:58,Mobile
IMP-161760,FNP-U04610,AD-015,CMP-004,2026-01-03 13:51:52,Desktop
IMP-022374,FNP-U05183,AD-023,CMP-006,2026-02-22 13:47:03,Desktop
IMP-192552,FNP-U09872,AD-020,CMP-005,2026-02-12 06:11:03,Mobile
IMP-048367,FNP-U09960,AD-006,CMP-002,2026-01-26 21:38:13,Mobile
IMP-199640,FNP-U09198,AD-018,CMP-005,2026-03-22 13:43:28,Mobile
IMP-020111,FNP-U07830,AD-010,CMP-003,2026-03-13 06:08:40,Desktop
IMP-152156,FNP-U05994,AD-001,CMP-001,2026-03-18 09:16:33,Mobile
IMP-125165,FNP-U06507,AD-004,CMP-001,2026-01-25 21:58:45,Mobile
IMP-097788,FNP-U02289,AD-014,CMP-004,2026-03-01 09:50:39,Mobile
IMP-187101,FNP-U03835,AD-008,CMP-002,2026-03-10 13:35:03,Mobile
IMP-047123,FNP-U09035,AD-004,CMP-001,2026-01-20 18:47:53,Desktop
IMP-195886,FNP-U04786,AD-001,CMP-001,2026-03-11 09:07:57,Desktop
IMP-152560,FNP-U03073,AD-006,CMP-002,2026-03-25 06:53:28,Mobile
IMP-050643,FNP-U07553,AD-011,CMP-003,2026-03-13 06:36:18,Mobile
IMP-132784,FNP-U03509,AD-021,CMP-006,2026-01-15 13:30:52,Desktop
IMP-109522,FNP-U04883,AD-023,CMP-006,2026-01-08 18:31:03,Mobile
IMP-029554,FNP-U00706,AD-006,CMP-002,2026-03-12 21:36:34,Mobile
IMP-131387,FNP-U07945,AD-002,CMP-001,2026-02-05 09:45:47,Mobile
IMP-045878,FNP-U08912,AD-017,CMP-005,2026-02-09 13:04:29,Desktop
IMP-054611,FNP-U06718,AD-007,CMP-002,2026-02-14 06:24:42,Desktop
IMP-170166,FNP-U03808,AD-002,CMP-001,2026-01-30 18:59:50,Mobile
IMP-197085,FNP-U03267,AD-007,CMP-002,2026-01-14 00:22:09,Mobile
IMP-090936,FNP-U06155,AD-022,CMP-006,2026-01-29 09:32:37,Mobile
IMP-165574,FNP-U03076,AD-008,CMP-002,2026-03-03 18:56:45,Mobile
IMP-197497,FNP-U02088,AD-005,CMP-002,2026-03-24 18:08:05,Mobile
IMP-196412,FNP-U06783,AD-017,CMP-005,2026-01-04 21:31:36,Mobile
IMP-100477,FNP-U05796,AD-018,CMP-005,2026-02-07 06:24:43,Mobile
IMP-023992,FNP-U03730,AD-021,CMP-006,2026-01-24 21:50:24,Mobile
IMP-179430,FNP-U03951,AD-016,CMP-004,2026-02-06 00:50:08,Mobile
IMP-104002,FNP-U02840,AD-013,CMP-004,2026-01-11 18:54:54,Desktop
IMP-018282,FNP-U07762,AD-005,CMP-002,2026-02-06 09:28:57,Tablet
IMP-197193,FNP-U07880,AD-006,CMP-002,2026-01-14 06:30:27,Mobile
IMP-176893,FNP-U03092,AD-021,CMP-006,2026-01-26 18:20:55,Mobile
IMP-143523,FNP-U02339,AD-021,CMP-006,2026-01-30 13:05:19,Mobile
IMP-185678,FNP-U02536,AD-016,CMP-004,2026-01-03 13:25:29,Desktop
IMP-066943,FNP-U05737,AD-004,CMP-001,2026-03-02 18:24:56,Mobile
IMP-066862,FNP-U08208,AD-018,CMP-005,2026-01-24 09:03:44,Mobile
IMP-138669,FNP-U05374,AD-010,CMP-003,2026-02-18 18:16:07,Mobile
IMP-101868,FNP-U03029,AD-008,CMP-002,2026-03-23 00:39:49,Mobile
IMP-007491,FNP-U05300,AD-001,CMP-001,2026-03-06 09:05:38,Desktop
IMP-105319,FNP-U08319,AD-002,CMP-001,2026-01-27 13:33:26,Desktop
IMP-018389,FNP-U01836,AD-001,CMP-001,2026-02-05 13:34:02,Desktop
IMP-048280,FNP-U02096,AD-003,CMP-001,2026-03-11 13:42:22,Mobile
IMP-004095,FNP-U02510,AD-010,CMP-003,2026-01-24 00:04:13,Mobile
IMP-189619,FNP-U01476,AD-008,CMP-002,2026-01-27 18:01:09,Mobile
IMP-182139,FNP-U07717,AD-014,CMP-004,2026-01-20 09:19:38,Mobile
IMP-008610,FNP-U02967,AD-005,CMP-002,2026-03-28 09:03:05,Mobile
IMP-009453,FNP-U06216,AD-012,CMP-003,2026-02-22 18:06:34,Mobile
IMP-022812,FNP-U09555,AD-014,CMP-004,2026-01-29 13:15:21,Mobile
IMP-173134,FNP-U01216,AD-017,CMP-005,2026-02-15 18:10:02,Mobile
IMP-103885,FNP-U06523,AD-017,CMP-005,2026-03-18 09:11:06,Mobile
IMP-179557,FNP-U05670,AD-006,CMP-002,2026-01-11 06:58:05,Mobile
IMP-189402,FNP-U01786,AD-021,CMP-006,2026-02-23 18:31:14,Mobile
IMP-025311,FNP-U06595,AD-001,CMP-001,2026-03-16 13:07:17,Mobile
IMP-158367,FNP-U04848,AD-013,CMP-004,2026-03-31 18:01:22,Mobile
IMP-028386,FNP-U06332,AD-018,CMP-005,2026-02-02 09:15:29,Desktop
IMP-018828,FNP-U00901,AD-008,CMP-002,2026-02-14 18:16:53,Mobile
IMP-178831,FNP-U05055,AD-013,CMP-004,2026-03-10 18:13:50,Mobile
IMP-107102,FNP-U02985,AD-004,CMP-001,2026-02-13 21:56:25,Mobile
IMP-119495,FNP-U07416,AD-010,CMP-003,2026-02-07 18:38:04,Desktop
IMP-153878,FNP-U04946,AD-001,CMP-001,2026-01-13 18:10:30,Mobile
IMP-025310,FNP-U05446,AD-005,CMP-002,2026-01-23 13:51:32,Mobile
IMP-155177,FNP-U05410,AD-015,CMP-004,2026-01-06 13:07:02,Desktop
IMP-084048,FNP-U04469,AD-021,CMP-006,2026-02-12 13:34:24,Mobile
IMP-093651,FNP-U03907,AD-015,CMP-004,2026-01-31 09:46:10,Mobile
IMP-141852,FNP-U02258,AD-008,CMP-002,2026-01-12 09:54:29,Desktop
IMP-083169,FNP-U09878,AD-003,CMP-001,2026-01-16 09:24:02,Mobile
IMP-075099,FNP-U04567,AD-008,CMP-002,2026-01-15 13:48:04,Desktop
IMP-180894,FNP-U09257,AD-018,CMP-005,2026-02-16 18:52:01,Mobile
IMP-002302,FNP-U01252,AD-012,CMP-003,2026-01-13 18:43:17,Mobile
IMP-093718,FNP-U04979,AD-021,CMP-006,2026-02-11 18:40:10,Mobile
IMP-171756,FNP-U04310,AD-002,CMP-001,2026-02-08 06:11:20,Mobile
IMP-076319,FNP-U02913,AD-013,CMP-004,2026-03-02 18:14:32,Mobile
IMP-081954,FNP-U04792,AD-001,CMP-001,2026-03-25 21:59:55,Desktop
IMP-095491,FNP-U07229,AD-004,CMP-001,2026-02-14 06:10:26,Desktop
IMP-151968,FNP-U04415,AD-021,CMP-006,2026-02-15 09:54:44,Tablet
IMP-048998,FNP-U01758,AD-005,CMP-002,2026-02-12 09:45:32,Mobile
IMP-122778,FNP-U07253,AD-017,CMP-005,2026-02-06 06:37:35,Mobile
IMP-161910,FNP-U04978,AD-008,CMP-002,2026-01-03 21:24:28,Mobile
IMP-084883,FNP-U03875,AD-004,CMP-001,2026-02-27 00:04:54,Mobile
IMP-151763,FNP-U00175,AD-005,CMP-002,2026-03-01 00:27:00,Desktop
IMP-058750,FNP-U03477,AD-013,CMP-004,2026-02-17 21:08:23,Tablet
IMP-135073,FNP-U04558,AD-017,CMP-005,2026-01-19 18:46:18,Mobile
IMP-100973,FNP-U01993,AD-012,CMP-003,2026-01-27 13:30:38,Desktop
IMP-081045,FNP-U09921,AD-010,CMP-003,2026-01-18 21:26:13,Mobile
IMP-104353,FNP-U09532,AD-003,CMP-001,2026-02-21 13:18:25,Tablet
IMP-152220,FNP-U05593,AD-009,CMP-003,2026-01-09 21:45:16,Desktop
IMP-002582,FNP-U07340,AD-021,CMP-006,2026-03-20 09:01:15,Desktop
IMP-129711,FNP-U04790,AD-010,CMP-003,2026-01-26 18:17:12,Desktop
IMP-008567,FNP-U05299,AD-004,CMP-001,2026-03-25 18:15:17,Mobile
IMP-065737,FNP-U07826,AD-021,CMP-006,2026-01-18 18:36:01,Desktop
IMP-066463,FNP-U08145,AD-009,CMP-003,2026-03-13 13:27:17,Mobile
IMP-193808,FNP-U00871,AD-004,CMP-001,2026-03-22 00:41:43,Mobile
IMP-104403,FNP-U03081,AD-013,CMP-004,2026-03-03 13:13:41,Mobile
IMP-141082,FNP-U08134,AD-010,CMP-003,2026-01-08 09:15:17,Mobile
IMP-010610,FNP-U02361,AD-013,CMP-004,2026-03-20 13:51:53,Mobile
IMP-039746,FNP-U05611,AD-014,CMP-004,2026-03-29 00:20:57,Mobile
IMP-041568,FNP-U02255,AD-003,CMP-001,2026-03-01 21:04:39,Desktop
IMP-037587,FNP-U05138,AD-015,CMP-004,2026-01-01 09:41:47,Desktop
IMP-119035,FNP-U02429,AD-018,CMP-005,2026-03-17 09:04:39,Mobile
IMP-026702,FNP-U08411,AD-017,CMP-005,2026-03-30 13:36:16,Mobile
IMP-196089,FNP-U05963,AD-006,CMP-002,2026-03-22 18:25:22,Desktop
IMP-024975,FNP-U01715,AD-001,CMP-001,2026-02-09 18:14:47,Mobile
IMP-008424,FNP-U04046,AD-017,CMP-005,2026-03-22 09:11:00,Desktop
IMP-071928,FNP-U00882,AD-006,CMP-002,2026-02-12 09:59:40,Mobile
IMP-006377,FNP-U06620,AD-017,CMP-005,2026-03-13 13:22:59,Mobile
IMP-156393,FNP-U07198,AD-002,CMP-001,2026-01-02 13:13:47,Mobile
IMP-134365,FNP-U08145,AD-021,CMP-006,2026-02-20 21:40:09,Mobile
IMP-064453,FNP-U00505,AD-022,CMP-006,2026-02-05 18:33:23,Desktop
IMP-160061,FNP-U09530,AD-020,CMP-005,2026-03-11 13:28:18,Mobile
IMP-043649,FNP-U02096,AD-017,CMP-005,2026-01-14 21:47:06,Tablet
IMP-175171,FNP-U03569,AD-017,CMP-005,2026-03-28 13:16:29,Mobile
IMP-074624,FNP-U03115,AD-013,CMP-004,2026-01-20 06:27:47,Mobile
IMP-139303,FNP-U00612,AD-002,CMP-001,2026-02-19 13:50:12,Mobile
IMP-176228,FNP-U02266,AD-006,CMP-002,2026-03-14 18:17:05,Mobile
IMP-047905,FNP-U09737,AD-017,CMP-005,2026-03-24 18:42:20,Mobile
IMP-004028,FNP-U08562,AD-014,CMP-004,2026-01-05 13:12:26,Desktop
IMP-157031,FNP-U00986,AD-002,CMP-001,2026-02-16 09:41:14,Mobile
IMP-159681,FNP-U07894,AD-014,CMP-004,2026-02-19 21:53:22,Mobile
IMP-143848,FNP-U05703,AD-003,CMP-001,2026-02-19 18:56:03,Desktop
IMP-175456,FNP-U05804,AD-004,CMP-001,2026-03-12 18:41:02,Desktop
IMP-006246,FNP-U05408,AD-003,CMP-001,2026-02-11 09:16:13,Mobile
IMP-013634,FNP-U03787,AD-019,CMP-005,2026-01-01 13:11:31,Mobile
IMP-073626,FNP-U00346,AD-019,CMP-005,2026-01-03 21:10:47,Mobile
IMP-044014,FNP-U01746,AD-001,CMP-001,2026-03-21 18:28:03,Mobile
IMP-196589,FNP-U05784,AD-013,CMP-004,2026-02-17 18:15:48,Mobile
IMP-109604,FNP-U00092,AD-005,CMP-002,2026-03-10 13:35:23,Desktop
IMP-007948,FNP-U05662,AD-004,CMP-001,2026-02-08 21:41:50,Mobile
IMP-161463,FNP-U00939,AD-021,CMP-006,2026-01-03 21:17:26,Mobile
IMP-010841,FNP-U09151,AD-005,CMP-002,2026-01-29 06:18:05,Desktop
IMP-042675,FNP-U03361,AD-003,CMP-001,2026-03-15 13:01:17,Mobile
IMP-051767,FNP-U09075,AD-013,CMP-004,2026-02-19 13:29:20,Desktop
IMP-074564,FNP-U02904,AD-002,CMP-001,2026-03-18 13:40:31,Mobile
IMP-175845,FNP-U08479,AD-008,CMP-002,2026-02-17 13:21:20,Mobile
IMP-087379,FNP-U04008,AD-010,CMP-003,2026-03-19 09:28:50,Desktop
IMP-110419,FNP-U03904,AD-006,CMP-002,2026-03-24 06:25:25,Mobile
IMP-078985,FNP-U07946,AD-017,CMP-005,2026-03-07 00:01:37,Mobile
IMP-120005,FNP-U00894,AD-009,CMP-003,2026-03-12 00:22:05,Desktop
IMP-059230,FNP-U01676,AD-015,CMP-004,2026-02-14 21:47:42,Mobile
IMP-089832,FNP-U01669,AD-015,CMP-004,2026-02-05 18:06:59,Mobile
IMP-187914,FNP-U06974,AD-002,CMP-001,2026-02-01 18:33:55,Mobile
IMP-041350,FNP-U01583,AD-013,CMP-004,2026-01-18 09:28:12,Mobile
IMP-067431,FNP-U06675,AD-020,CMP-005,2026-02-27 21:42:41,Mobile
IMP-015558,FNP-U08411,AD-010,CMP-003,2026-02-18 21:25:58,Mobile
IMP-111370,FNP-U03307,AD-016,CMP-004,2026-01-14 13:52:39,Mobile
IMP-004357,FNP-U00510,AD-005,CMP-002,2026-02-03 21:34:08,Mobile
IMP-144624,FNP-U09785,AD-010,CMP-003,2026-03-25 09:23:37,Mobile
IMP-168508,FNP-U09948,AD-008,CMP-002,2026-02-24 13:22:06,Mobile
IMP-096335,FNP-U01384,AD-003,CMP-001,2026-01-19 18:12:15,Mobile
IMP-019618,FNP-U04944,AD-004,CMP-001,2026-03-21 09:10:15,Desktop
IMP-032216,FNP-U09900,AD-001,CMP-001,2026-02-01 09:39:41,Desktop
IMP-006727,FNP-U03125,AD-011,CMP-003,2026-02-25 09:12:37,Mobile
IMP-086199,FNP-U00787,AD-008,CMP-002,2026-02-09 06:43:03,Mobile
IMP-178937,FNP-U04716,AD-004,CMP-001,2026-03-20 00:29:31,Mobile
IMP-021119,FNP-U01656,AD-016,CMP-004,2026-01-16 13:53:43,Mobile
IMP-085942,FNP-U09744,AD-012,CMP-003,2026-01-03 13:07:44,Mobile
IMP-029127,FNP-U03069,AD-006,CMP-002,2026-03-22 21:43:36,Mobile
IMP-077795,FNP-U04902,AD-003,CMP-001,2026-02-17 21:47:23,Mobile
IMP-091456,FNP-U00967,AD-005,CMP-002,2026-02-22 13:51:59,Mobile
IMP-135240,FNP-U03744,AD-017,CMP-005,2026-01-16 09:02:44,Mobile
IMP-141851,FNP-U00260,AD-001,CMP-001,2026-03-14 13:47:44,Mobile
IMP-008476,FNP-U01629,AD-004,CMP-001,2026-01-12 13:47:05,Mobile
IMP-152861,FNP-U07061,AD-008,CMP-002,2026-01-15 13:21:39,Desktop
IMP-034071,FNP-U08677,AD-021,CMP-006,2026-01-11 13:52:54,Desktop
IMP-102639,FNP-U04308,AD-013,CMP-004,2026-01-01 21:43:59,Mobile
IMP-044698,FNP-U03387,AD-008,CMP-002,2026-01-08 13:05:30,Mobile
IMP-115625,FNP-U06456,AD-006,CMP-002,2026-01-14 18:55:27,Desktop
IMP-188178,FNP-U05658,AD-001,CMP-001,2026-03-21 13:25:24,Mobile
IMP-069960,FNP-U00545,AD-001,CMP-001,2026-02-21 06:13:22,Mobile
IMP-176051,FNP-U07464,AD-018,CMP-005,2026-02-26 18:48:18,Mobile
IMP-028872,FNP-U04740,AD-018,CMP-005,2026-01-16 13:58:50,Mobile
IMP-118543,FNP-U02365,AD-010,CMP-003,2026-02-11 18:50:52,Mobile
IMP-101873,FNP-U09287,AD-011,CMP-003,2026-03-14 18:14:33,Mobile
IMP-184113,FNP-U09623,AD-005,CMP-002,2026-01-07 09:03:05,Mobile
IMP-174754,FNP-U08409,AD-013,CMP-004,2026-03-28 09:43:19,Mobile
IMP-091919,FNP-U09534,AD-017,CMP-005,2026-03-03 06:02:09,Mobile
IMP-029583,FNP-U04875,AD-020,CMP-005,2026-03-11 13:28:01,Mobile
IMP-012671,FNP-U01030,AD-003,CMP-001,2026-01-19 00:12:06,Desktop
IMP-013069,FNP-U00609,AD-019,CMP-005,2026-01-12 13:37:39,Mobile
IMP-073083,FNP-U07654,AD-003,CMP-001,2026-01-20 13:00:49,Mobile
IMP-136536,FNP-U09424,AD-003,CMP-001,2026-03-16 09:42:25,Mobile
IMP-180584,FNP-U02357,AD-010,CMP-003,2026-03-09 13:43:48,Mobile
IMP-013266,FNP-U09124,AD-013,CMP-004,2026-01-02 13:59:00,Mobile
IMP-167913,FNP-U02381,AD-015,CMP-004,2026-02-04 13:19:39,Mobile
IMP-156608,FNP-U03071,AD-018,CMP-005,2026-03-08 09:52:42,Desktop
IMP-166485,FNP-U04251,AD-017,CMP-005,2026-01-21 09:51:08,Desktop
IMP-117233,FNP-U05602,AD-001,CMP-001,2026-01-08 06:56:33,Mobile
IMP-093496,FNP-U07928,AD-012,CMP-003,2026-02-14 00:39:52,Desktop
IMP-131062,FNP-U06728,AD-008,CMP-002,2026-02-21 21:26:28,Desktop
IMP-070413,FNP-U01252,AD-008,CMP-002,2026-02-27 13:03:21,Mobile
IMP-073006,FNP-U04852,AD-019,CMP-005,2026-03-23 21:58:07,Mobile
IMP-018106,FNP-U00398,AD-009,CMP-003,2026-02-28 09:23:34,Mobile
IMP-166704,FNP-U03613,AD-013,CMP-004,2026-02-28 09:20:59,Mobile
IMP-090232,FNP-U09202,AD-016,CMP-004,2026-03-02 06:32:59,Mobile
IMP-034331,FNP-U01639,AD-013,CMP-004,2026-02-20 18:21:15,Mobile
IMP-182547,FNP-U07581,AD-018,CMP-005,2026-01-10 09:12:47,Mobile
IMP-022483,FNP-U04088,AD-017,CMP-005,2026-01-21 18:27:07,Mobile
IMP-016312,FNP-U01553,AD-002,CMP-001,2026-02-28 13:32:53,Desktop
IMP-074357,FNP-U04834,AD-006,CMP-002,2026-02-18 18:44:02,Mobile
IMP-197572,FNP-U05018,AD-008,CMP-002,2026-02-15 09:39:17,Mobile
IMP-025243,FNP-U07822,AD-004,CMP-001,2026-02-02 21:33:17,Mobile
IMP-125391,FNP-U05648,AD-004,CMP-001,2026-01-24 21:21:17,Mobile
IMP-022382,FNP-U08345,AD-008,CMP-002,2026-03-17 18:25:40,Mobile
IMP-012819,FNP-U00786,AD-013,CMP-004,2026-02-28 13:57:08,Mobile
IMP-094502,FNP-U08995,AD-001,CMP-001,2026-01-21 13:41:26,Desktop
IMP-063965,FNP-U02511,AD-021,CMP-006,2026-01-01 06:45:55,Mobile
IMP-036067,FNP-U07555,AD-004,CMP-001,2026-02-12 18:14:04,Desktop
IMP-119007,FNP-U01756,AD-022,CMP-006,2026-01-20 09:45:35,Mobile
IMP-195231,FNP-U05937,AD-008,CMP-002,2026-03-12 13:53:11,Mobile
IMP-037464,FNP-U02385,AD-011,CMP-003,2026-02-11 18:49:28,Desktop
IMP-162419,FNP-U03333,AD-014,CMP-004,2026-02-06 00:09:41,Mobile
IMP-005580,FNP-U04704,AD-007,CMP-002,2026-02-06 09:37:07,Mobile
IMP-131718,FNP-U06333,AD-009,CMP-003,2026-03-05 13:38:54,Desktop
IMP-166962,FNP-U04173,AD-010,CMP-003,2026-01-12 06:15:19,Mobile
IMP-123124,FNP-U06935,AD-010,CMP-003,2026-01-06 13:40:58,Mobile
IMP-021698,FNP-U09895,AD-001,CMP-001,2026-01-07 13:48:42,Mobile
IMP-092372,FNP-U08642,AD-013,CMP-004,2026-02-16 13:21:57,Mobile
IMP-151899,FNP-U00354,AD-021,CMP-006,2026-01-13 09:08:24,Mobile
IMP-042170,FNP-U04702,AD-008,CMP-002,2026-02-03 09:14:04,Mobile
IMP-172717,FNP-U00003,AD-010,CMP-003,2026-03-05 13:25:04,Desktop
IMP-112634,FNP-U05073,AD-008,CMP-002,2026-03-11 13:32:55,Desktop
IMP-101176,FNP-U04896,AD-003,CMP-001,2026-02-24 09:09:48,Mobile
IMP-154143,FNP-U00417,AD-004,CMP-001,2026-02-16 13:02:38,Mobile
IMP-146863,FNP-U05971,AD-016,CMP-004,2026-02-21 13:11:28,Mobile
IMP-066129,FNP-U02512,AD-019,CMP-005,2026-02-23 18:08:22,Desktop
IMP-194677,FNP-U06855,AD-007,CMP-002,2026-02-26 13:54:48,Mobile
IMP-192231,FNP-U00874,AD-010,CMP-003,2026-01-01 09:23:18,Mobile
IMP-017442,FNP-U06785,AD-008,CMP-002,2026-02-21 09:00:48,Mobile
IMP-017681,FNP-U00615,AD-017,CMP-005,2026-02-10 06:19:02,Desktop
IMP-045894,FNP-U04415,AD-001,CMP-001,2026-02-07 18:18:47,Desktop
IMP-137894,FNP-U02663,AD-010,CMP-003,2026-01-24 13:46:51,Mobile
IMP-114745,FNP-U05419,AD-013,CMP-004,2026-02-08 09:56:04,Mobile
IMP-101232,FNP-U03777,AD-018,CMP-005,2026-03-30 06:18:54,Desktop
IMP-199903,FNP-U03925,AD-021,CMP-006,2026-01-18 18:23:18,Mobile
IMP-034601,FNP-U02271,AD-001,CMP-001,2026-03-19 21:44:02,Mobile
IMP-104516,FNP-U04712,AD-011,CMP-003,2026-01-05 00:01:58,Mobile
IMP-092238,FNP-U09512,AD-015,CMP-004,2026-01-19 13:34:33,Mobile
IMP-019608,FNP-U02470,AD-011,CMP-003,2026-03-01 21:13:22,Mobile
IMP-110567,FNP-U07137,AD-003,CMP-001,2026-02-08 21:06:41,Desktop
IMP-046762,FNP-U08386,AD-021,CMP-006,2026-02-15 09:35:31,Mobile
IMP-049838,FNP-U01488,AD-001,CMP-001,2026-02-24 06:22:11,Mobile
IMP-116800,FNP-U08573,AD-008,CMP-002,2026-03-21 21:20:38,Mobile
IMP-194239,FNP-U09649,AD-002,CMP-001,2026-01-05 09:50:50,Mobile
IMP-134322,FNP-U08932,AD-005,CMP-002,2026-03-13 13:32:58,Mobile
IMP-190967,FNP-U08212,AD-002,CMP-001,2026-02-14 18:29:04,Mobile
IMP-127542,FNP-U04214,AD-013,CMP-004,2026-01-10 13:00:24,Desktop
IMP-059454,FNP-U01802,AD-009,CMP-003,2026-01-17 13:22:24,Desktop
IMP-037665,FNP-U05364,AD-015,CMP-004,2026-02-10 18:39:07,Mobile
IMP-082394,FNP-U02979,AD-004,CMP-001,2026-02-17 13:27:07,Mobile
IMP-170282,FNP-U04832,AD-020,CMP-005,2026-01-09 18:13:54,Desktop
IMP-176694,FNP-U06007,AD-012,CMP-003,2026-03-07 18:30:40,Mobile
IMP-034088,FNP-U00706,AD-007,CMP-002,2026-02-06 06:28:06,Mobile
IMP-024803,FNP-U03094,AD-014,CMP-004,2026-02-25 06:29:58,Mobile
IMP-194410,FNP-U05061,AD-010,CMP-003,2026-03-17 13:37:05,Mobile
IMP-150412,FNP-U09212,AD-023,CMP-006,2026-02-15 06:29:03,Mobile
IMP-065566,FNP-U03954,AD-017,CMP-005,2026-03-01 13:26:22,Desktop
IMP-011993,FNP-U07013,AD-007,CMP-002,2026-02-17 21:48:16,Mobile
IMP-077510,FNP-U07130,AD-004,CMP-001,2026-02-12 00:43:37,Mobile
IMP-160910,FNP-U08409,AD-001,CMP-001,2026-03-03 00:25:24,Mobile
