engagement_id,impression_id,user_id,ad_id,campaign_id,engagement_type,time_spent_seconds,scroll_depth_percent,interaction_count,engagement_timestamp
ENG-044207,IMP-087260,FNP-U09527,AD-002,CMP-001,click,5,52,1,2026-03-09 18:22:42
ENG-055173,IMP-085776,FNP-U09527,AD-001,CMP-001,video_watch,231,57,1,2026-03-27 18:23:10
ENG-018646,IMP-163325,FNP-U09528,AD-019,CMP-005,video_watch,248,36,2,2026-01-01 21:50:06
ENG-084496,IMP-152764,FNP-U09528,AD-003,CMP-001,hover,2,10,1,2026-01-09 06:05:58
ENG-063550,IMP-016181,FNP-U09528,AD-019,CMP-005,video_watch,77,36,2,2026-01-13 13:52:41
ENG-059557,IMP-020267,FNP-U09528,AD-004,CMP-001,scroll,60,67,3,2026-02-20 18:08:45
ENG-067275,IMP-187378,FNP-U09528,AD-014,CMP-004,hover,11,3,2,2026-02-21 06:58:09
ENG-033735,IMP-140604,FNP-U09528,AD-002,CMP-001,hover,9,0,2,2026-02-26 00:18:22
ENG-094880,IMP-088034,FNP-U09528,AD-004,CMP-001,scroll,48,83,3,2026-03-15 13:42:36
ENG-074374,IMP-179028,FNP-U09528,AD-013,CMP-004,hover,14,3,1,2026-03-28 21:27:29
ENG-084776,IMP-123005,FNP-U09529,AD-001,CMP-001,click,10,15,1,2026-01-04 09:44:22
ENG-088968,IMP-075790,FNP-U09529,AD-004,CMP-001,click,1,36,1,2026-01-09 18:31:05
ENG-016758,IMP-185180,FNP-U09529,AD-002,CMP-001,hover,14,9,1,2026-01-16 00:41:42
ENG-005128,IMP-017205,FNP-U09529,AD-023,CMP-006,hover,5,15,2,2026-01-20 18:45:28
ENG-045414,IMP-125405,FNP-U09529,AD-008,CMP-002,click,2,28,1,2026-01-27 13:57:44
ENG-022287,IMP-151386,FNP-U09529,AD-007,CMP-002,click,9,59,1,2026-02-07 00:42:37
ENG-033138,IMP-140189,FNP-U09529,AD-001,CMP-001,click,8,44,1,2026-02-11 06:12:01
ENG-054317,IMP-156052,FNP-U09529,AD-010,CMP-003,scroll,94,76,3,2026-02-18 06:50:12
ENG-090058,IMP-046953,FNP-U09529,AD-015,CMP-004,click,10,43,1,2026-02-21 21:40:58
ENG-075029,IMP-194587,FNP-U09529,AD-015,CMP-004,click,8,58,1,2026-02-27 18:08:33
ENG-007592,IMP-150696,FNP-U09529,AD-007,CMP-002,hover,6,14,1,2026-03-05 00:09:20
ENG-010377,IMP-176720,FNP-U09529,AD-008,CMP-002,click,4,24,1,2026-03-06 13:04:01
ENG-047914,IMP-113149,FNP-U09529,AD-022,CMP-006,click,5,53,1,2026-03-09 21:55:25
ENG-065127,IMP-169291,FNP-U09529,AD-003,CMP-001,scroll,22,65,3,2026-03-11 13:51:30
ENG-000655,IMP-199351,FNP-U09529,AD-015,CMP-004,hover,6,18,1,2026-03-15 06:09:56
ENG-064290,IMP-116234,FNP-U09529,AD-022,CMP-006,click,9,49,1,2026-03-23 18:38:42
ENG-035498,IMP-121420,FNP-U09530,AD-019,CMP-005,scroll,100,51,3,2026-01-01 18:15:48
ENG-021880,IMP-153689,FNP-U09530,AD-004,CMP-001,scroll,110,63,1,2026-01-02 18:12:40
ENG-062478,IMP-180171,FNP-U09530,AD-010,CMP-003,scroll,66,55,1,2026-01-11 13:53:40
ENG-073604,IMP-182205,FNP-U09530,AD-012,CMP-003,scroll,11,50,3,2026-01-17 18:59:03
ENG-095166,IMP-131311,FNP-U09530,AD-008,CMP-002,click,9,19,1,2026-01-19 09:15:56
ENG-081806,IMP-042291,FNP-U09530,AD-008,CMP-002,hover,17,20,1,2026-01-23 22:03:03
ENG-056654,IMP-095344,FNP-U09530,AD-013,CMP-004,click,3,20,1,2026-02-14 06:05:43
ENG-031762,IMP-108703,FNP-U09530,AD-004,CMP-001,click,10,47,1,2026-02-21 21:27:01
ENG-052596,IMP-056559,FNP-U09530,AD-011,CMP-003,video_watch,244,43,2,2026-03-03 18:11:41
ENG-081426,IMP-068467,FNP-U09530,AD-003,CMP-001,click,3,43,1,2026-03-11 09:07:55
ENG-017208,IMP-091172,FNP-U09530,AD-002,CMP-001,hover,18,16,1,2026-03-27 21:58:48
ENG-095486,IMP-178222,FNP-U09531,AD-015,CMP-004,hover,4,10,1,2026-01-12 18:36:48
ENG-063915,IMP-147516,FNP-U09531,AD-013,CMP-004,click,2,26,1,2026-01-31 00:16:16
ENG-021036,IMP-169964,FNP-U09531,AD-013,CMP-004,hover,16,16,1,2026-02-07 09:08:28
ENG-085125,IMP-059982,FNP-U09531,AD-005,CMP-002,click,3,49,1,2026-02-09 14:00:30
ENG-014366,IMP-176393,FNP-U09531,AD-008,CMP-002,hover,9,11,2,2026-02-11 13:12:56
ENG-025572,IMP-102209,FNP-U09531,AD-005,CMP-002,scroll,24,57,3,2026-02-11 18:43:15
ENG-027909,IMP-072680,FNP-U09531,AD-013,CMP-004,click,7,60,1,2026-02-15 21:13:48
ENG-074772,IMP-021798,FNP-U09531,AD-018,CMP-005,video_watch,207,64,1,2026-02-16 09:46:11
ENG-075445,IMP-185662,FNP-U09531,AD-023,CMP-006,hover,18,5,1,2026-02-17 18:06:32
ENG-020510,IMP-188268,FNP-U09531,AD-018,CMP-005,video_watch,155,70,1,2026-02-18 22:07:24
ENG-017724,IMP-012881,FNP-U09531,AD-017,CMP-005,scroll,17,92,3,2026-02-24 21:16:28
ENG-070622,IMP-182371,FNP-U09531,AD-010,CMP-003,scroll,44,89,2,2026-03-11 00:27:06
ENG-041996,IMP-079335,FNP-U09531,AD-002,CMP-001,hover,15,4,2,2026-03-12 06:46:54
ENG-061179,IMP-076810,FNP-U09531,AD-012,CMP-003,hover,13,12,1,2026-03-14 13:11:30
ENG-021426,IMP-058398,FNP-U09531,AD-001,CMP-001,scroll,23,66,1,2026-03-15 10:01:43
ENG-032624,IMP-149469,FNP-U09531,AD-010,CMP-003,hover,20,5,2,2026-03-15 13:15:09
ENG-087520,IMP-137405,FNP-U09531,AD-017,CMP-005,video_watch,197,54,1,2026-03-28 21:28:33
ENG-089607,IMP-197714,FNP-U09532,AD-017,CMP-005,scroll,111,67,3,2026-02-14 13:46:15
ENG-016356,IMP-134807,FNP-U09532,AD-008,CMP-002,click,2,25,1,2026-02-27 09:39:54
ENG-057767,IMP-092823,FNP-U09532,AD-022,CMP-006,scroll,108,59,2,2026-03-01 18:41:14
ENG-069072,IMP-170932,FNP-U09532,AD-006,CMP-002,click,9,39,1,2026-03-13 09:07:16
ENG-033054,IMP-194382,FNP-U09532,AD-019,CMP-005,click,10,33,1,2026-03-16 06:57:07
ENG-026858,IMP-175915,FNP-U09532,AD-008,CMP-002,click,9,57,1,2026-03-26 18:36:58
ENG-004000,IMP-011011,FNP-U09532,AD-008,CMP-002,scroll,40,91,3,2026-03-29 13:08:49
ENG-054766,IMP-021661,FNP-U09533,AD-009,CMP-003,scroll,35,57,2,2026-01-07 13:21:28
ENG-027405,IMP-089643,FNP-U09533,AD-022,CMP-006,click,3,17,1,2026-01-22 18:57:01
ENG-035727,IMP-057642,FNP-U09533,AD-012,CMP-003,scroll,103,73,1,2026-01-25 18:48:19
ENG-071660,IMP-151667,FNP-U09533,AD-003,CMP-001,scroll,107,69,1,2026-02-03 18:04:31
ENG-012576,IMP-075501,FNP-U09533,AD-014,CMP-004,click,4,42,1,2026-02-04 21:08:04
ENG-046922,IMP-199992,FNP-U09533,AD-001,CMP-001,video_watch,249,26,2,2026-02-17 06:33:05
ENG-047345,IMP-182706,FNP-U09533,AD-008,CMP-002,hover,17,17,1,2026-02-23 13:56:36
ENG-064596,IMP-104737,FNP-U09533,AD-013,CMP-004,click,8,43,1,2026-02-26 09:16:59
ENG-038563,IMP-057279,FNP-U09533,AD-001,CMP-001,click,3,14,1,2026-03-03 18:57:39
ENG-084112,IMP-115008,FNP-U09533,AD-022,CMP-006,scroll,22,42,3,2026-03-19 09:59:35
ENG-047396,IMP-094354,FNP-U09533,AD-018,CMP-005,video_watch,138,87,1,2026-03-29 13:45:12
ENG-052507,IMP-129208,FNP-U09534,AD-004,CMP-001,scroll,83,67,1,2026-01-01 13:45:12
ENG-016278,IMP-198127,FNP-U09534,AD-001,CMP-001,click,8,22,1,2026-01-01 21:33:35
ENG-008580,IMP-034824,FNP-U09534,AD-014,CMP-004,hover,10,1,2,2026-01-06 18:45:20
ENG-030031,IMP-152775,FNP-U09534,AD-007,CMP-002,click,5,41,1,2026-01-12 21:23:55
ENG-001239,IMP-142293,FNP-U09534,AD-006,CMP-002,click,2,20,1,2026-02-06 21:59:30
ENG-094668,IMP-177599,FNP-U09534,AD-001,CMP-001,click,8,54,1,2026-02-07 09:37:08
ENG-073358,IMP-124076,FNP-U09534,AD-016,CMP-004,hover,15,13,1,2026-02-09 13:06:35
ENG-009506,IMP-053694,FNP-U09534,AD-003,CMP-001,scroll,92,86,2,2026-02-12 13:53:47
ENG-086046,IMP-124041,FNP-U09534,AD-001,CMP-001,scroll,28,64,1,2026-02-17 13:36:06
ENG-073549,IMP-193459,FNP-U09534,AD-013,CMP-004,hover,12,9,1,2026-02-17 21:17:51
ENG-090654,IMP-091919,FNP-U09534,AD-017,CMP-005,click,1,13,1,2026-03-03 06:02:58
ENG-002685,IMP-039090,FNP-U09534,AD-006,CMP-002,video_watch,222,90,1,2026-03-06 14:02:48
ENG-069355,IMP-003953,FNP-U09534,AD-016,CMP-004,hover,2,5,2,2026-03-11 09:49:21
ENG-035414,IMP-116853,FNP-U09534,AD-004,CMP-001,click,1,55,1,2026-03-12 18:38:35
ENG-043277,IMP-023046,FNP-U09534,AD-014,CMP-004,click,7,60,1,2026-03-21 09:52:59
ENG-010892,IMP-156541,FNP-U09534,AD-010,CMP-003,hover,2,19,1,2026-03-31 06:58:37
ENG-029947,IMP-180507,FNP-U09535,AD-016,CMP-004,click,9,13,1,2026-01-01 18:18:12
ENG-080563,IMP-046444,FNP-U09535,AD-014,CMP-004,hover,10,10,2,2026-01-03 06:36:24
ENG-013985,IMP-122014,FNP-U09535,AD-004,CMP-001,click,3,48,1,2026-01-08 09:26:25
ENG-078178,IMP-072581,FNP-U09535,AD-008,CMP-002,scroll,90,70,2,2026-01-14 09:40:02
ENG-036789,IMP-080834,FNP-U09535,AD-017,CMP-005,scroll,11,53,1,2026-01-15 21:47:29
ENG-087751,IMP-168453,FNP-U09535,AD-016,CMP-004,click,5,29,1,2026-01-25 09:25:16
ENG-026579,IMP-186266,FNP-U09535,AD-019,CMP-005,click,4,56,1,2026-02-02 09:46:32
ENG-071068,IMP-013396,FNP-U09536,AD-005,CMP-002,scroll,41,71,3,2026-01-07 13:57:20
ENG-052600,IMP-078784,FNP-U09536,AD-021,CMP-006,scroll,54,70,2,2026-01-20 10:04:48
ENG-095562,IMP-196515,FNP-U09536,AD-003,CMP-001,click,6,40,1,2026-02-22 13:28:39
ENG-079971,IMP-124451,FNP-U09536,AD-021,CMP-006,click,10,44,1,2026-03-02 06:19:43
ENG-050929,IMP-070430,FNP-U09536,AD-008,CMP-002,scroll,87,50,1,2026-03-09 06:27:24
ENG-061430,IMP-146078,FNP-U09536,AD-004,CMP-001,hover,4,19,2,2026-03-11 09:29:58
ENG-057150,IMP-133970,FNP-U09536,AD-014,CMP-004,hover,15,8,1,2026-03-12 13:55:11
ENG-014971,IMP-044564,FNP-U09536,AD-018,CMP-005,click,2,57,1,2026-03-16 09:30:56
ENG-004502,IMP-039259,FNP-U09536,AD-022,CMP-006,scroll,97,43,1,2026-03-22 18:42:07
ENG-084927,IMP-197474,FNP-U09536,AD-017,CMP-005,video_watch,244,45,2,2026-03-25 13:26:48
ENG-006542,IMP-050981,FNP-U09537,AD-013,CMP-004,click,4,12,1,2026-01-06 09:26:46
ENG-089716,IMP-116153,FNP-U09537,AD-001,CMP-001,video_watch,85,54,1,2026-01-23 00:14:18
ENG-016324,IMP-093082,FNP-U09537,AD-014,CMP-004,hover,15,1,1,2026-02-10 18:47:17
ENG-089696,IMP-116541,FNP-U09537,AD-004,CMP-001,scroll,23,66,3,2026-02-17 09:33:45
ENG-020144,IMP-037435,FNP-U09537,AD-017,CMP-005,video_watch,40,58,1,2026-03-16 13:55:08
ENG-055842,IMP-070662,FNP-U09537,AD-015,CMP-004,hover,17,13,1,2026-03-21 09:23:01
ENG-096520,IMP-038830,FNP-U09537,AD-005,CMP-002,click,10,40,1,2026-03-22 09:40:13
ENG-015700,IMP-192767,FNP-U09537,AD-009,CMP-003,hover,5,4,1,2026-03-22 13:45:20
ENG-086243,IMP-072133,FNP-U09537,AD-012,CMP-003,hover,3,13,2,2026-03-24 13:39:48
ENG-030399,IMP-041769,FNP-U09538,AD-010,CMP-003,click,2,21,1,2026-01-03 09:14:16
ENG-036311,IMP-025443,FNP-U09538,AD-015,CMP-004,click,3,38,1,2026-01-03 13:17:17
ENG-040392,IMP-094839,FNP-U09538,AD-017,CMP-005,video_watch,76,50,2,2026-01-05 19:00:06
ENG-060372,IMP-144867,FNP-U09538,AD-003,CMP-001,click,9,50,1,2026-01-06 09:13:08
ENG-067746,IMP-016217,FNP-U09538,AD-005,CMP-002,click,2,40,1,2026-01-31 09:20:59
ENG-087795,IMP-098270,FNP-U09538,AD-014,CMP-004,click,10,42,1,2026-02-06 21:15:24
ENG-058092,IMP-009843,FNP-U09538,AD-014,CMP-004,hover,10,14,1,2026-02-08 06:15:21
ENG-008921,IMP-192091,FNP-U09538,AD-013,CMP-004,hover,12,13,1,2026-02-24 13:51:44
ENG-093811,IMP-086876,FNP-U09538,AD-011,CMP-003,click,3,37,1,2026-02-27 13:29:24
ENG-022446,IMP-122804,FNP-U09538,AD-012,CMP-003,click,2,33,1,2026-03-07 09:01:21
ENG-092673,IMP-099074,FNP-U09538,AD-004,CMP-001,scroll,16,42,2,2026-03-15 22:06:36
ENG-020784,IMP-034962,FNP-U09538,AD-003,CMP-001,click,1,27,1,2026-03-16 06:45:56
ENG-060751,IMP-189931,FNP-U09538,AD-002,CMP-001,click,1,37,1,2026-03-19 13:42:35
ENG-002331,IMP-000551,FNP-U09538,AD-011,CMP-003,scroll,21,43,2,2026-03-24 13:05:35
ENG-035317,IMP-052662,FNP-U09538,AD-005,CMP-002,click,6,44,1,2026-03-28 09:54:06
ENG-068880,IMP-164644,FNP-U09539,AD-008,CMP-002,click,2,47,1,2026-01-16 18:04:40
ENG-006586,IMP-086613,FNP-U09539,AD-011,CMP-003,click,1,36,1,2026-02-01 00:33:48
ENG-097933,IMP-164486,FNP-U09539,AD-019,CMP-005,video_watch,100,50,2,2026-03-12 06:34:33
ENG-027617,IMP-149509,FNP-U09539,AD-012,CMP-003,hover,3,10,2,2026-03-14 06:47:05
ENG-005431,IMP-091025,FNP-U09539,AD-006,CMP-002,click,6,29,1,2026-03-21 18:44:55
ENG-042753,IMP-088449,FNP-U09539,AD-015,CMP-004,click,5,39,1,2026-03-24 18:27:59
ENG-041559,IMP-021607,FNP-U09540,AD-020,CMP-005,scroll,30,77,1,2026-01-04 13:40:52
ENG-043127,IMP-132140,FNP-U09540,AD-014,CMP-004,click,10,58,1,2026-01-17 21:12:30
ENG-029680,IMP-103953,FNP-U09540,AD-001,CMP-001,scroll,45,48,3,2026-01-19 06:47:09
ENG-031197,IMP-142286,FNP-U09540,AD-021,CMP-006,click,5,17,1,2026-01-21 00:50:58
ENG-084618,IMP-121281,FNP-U09540,AD-008,CMP-002,scroll,51,56,1,2026-01-31 18:42:48
ENG-083374,IMP-059565,FNP-U09540,AD-013,CMP-004,click,9,42,1,2026-02-15 06:18:05
ENG-088052,IMP-021540,FNP-U09540,AD-001,CMP-001,video_watch,145,58,1,2026-02-27 07:09:08
ENG-041984,IMP-070756,FNP-U09540,AD-001,CMP-001,click,1,55,1,2026-03-04 09:33:27
ENG-091839,IMP-136939,FNP-U09540,AD-008,CMP-002,scroll,98,87,3,2026-03-08 13:10:05
ENG-094449,IMP-173747,FNP-U09540,AD-010,CMP-003,scroll,92,63,2,2026-03-17 13:57:18
ENG-057357,IMP-146031,FNP-U09540,AD-006,CMP-002,click,3,38,1,2026-03-20 13:31:16
ENG-066151,IMP-111767,FNP-U09540,AD-006,CMP-002,scroll,93,65,1,2026-03-25 19:00:05
ENG-099173,IMP-072206,FNP-U09541,AD-010,CMP-003,hover,6,2,1,2026-01-02 18:02:56
ENG-029445,IMP-121941,FNP-U09541,AD-004,CMP-001,scroll,72,92,3,2026-01-11 18:44:21
ENG-051697,IMP-199950,FNP-U09541,AD-021,CMP-006,scroll,44,76,1,2026-01-30 09:26:25
ENG-094039,IMP-014563,FNP-U09541,AD-021,CMP-006,scroll,49,97,3,2026-02-06 21:11:01
ENG-080135,IMP-108341,FNP-U09541,AD-019,CMP-005,video_watch,269,38,2,2026-03-04 22:00:02
ENG-059878,IMP-096273,FNP-U09541,AD-001,CMP-001,click,1,58,1,2026-03-05 09:16:07
ENG-063497,IMP-194636,FNP-U09541,AD-023,CMP-006,hover,4,18,1,2026-03-22 10:00:06
ENG-068756,IMP-192031,FNP-U09541,AD-017,CMP-005,scroll,90,62,2,2026-03-24 06:57:02
ENG-091945,IMP-071164,FNP-U09541,AD-010,CMP-003,scroll,118,50,1,2026-03-29 18:33:18
ENG-073862,IMP-143275,FNP-U09542,AD-012,CMP-003,hover,11,15,1,2026-01-03 09:30:54
ENG-034611,IMP-053023,FNP-U09542,AD-022,CMP-006,video_watch,218,88,2,2026-01-06 14:00:39
ENG-019648,IMP-156394,FNP-U09542,AD-014,CMP-004,click,9,39,1,2026-01-08 13:04:58
ENG-010052,IMP-055005,FNP-U09542,AD-008,CMP-002,hover,17,15,2,2026-01-17 13:06:03
ENG-092926,IMP-185001,FNP-U09542,AD-019,CMP-005,click,5,50,1,2026-02-08 09:49:49
ENG-021121,IMP-134213,FNP-U09542,AD-012,CMP-003,hover,16,3,1,2026-02-14 09:15:15
ENG-016249,IMP-013054,FNP-U09542,AD-002,CMP-001,hover,10,0,1,2026-02-19 21:05:23
ENG-092714,IMP-169034,FNP-U09542,AD-007,CMP-002,hover,15,4,2,2026-02-27 19:00:12
ENG-020278,IMP-017694,FNP-U09542,AD-005,CMP-002,click,4,51,1,2026-02-28 18:54:24
ENG-028536,IMP-013056,FNP-U09542,AD-010,CMP-003,click,9,31,1,2026-03-03 09:55:41
ENG-031168,IMP-059853,FNP-U09542,AD-012,CMP-003,scroll,40,48,1,2026-03-09 09:36:27
ENG-024326,IMP-117535,FNP-U09542,AD-021,CMP-006,click,8,43,1,2026-03-15 09:28:58
ENG-013260,IMP-003122,FNP-U09542,AD-016,CMP-004,hover,9,6,1,2026-03-21 13:38:05
ENG-057939,IMP-062243,FNP-U09542,AD-014,CMP-004,hover,18,18,1,2026-03-22 21:38:01
ENG-031860,IMP-133901,FNP-U09543,AD-011,CMP-003,scroll,64,94,2,2026-01-06 06:16:04
ENG-090339,IMP-043253,FNP-U09543,AD-014,CMP-004,click,7,58,1,2026-01-08 13:40:29
ENG-072777,IMP-168871,FNP-U09543,AD-012,CMP-003,scroll,108,77,1,2026-01-17 18:53:16
ENG-035795,IMP-027775,FNP-U09543,AD-017,CMP-005,scroll,85,42,3,2026-01-21 09:05:54
ENG-096468,IMP-003270,FNP-U09543,AD-017,CMP-005,click,1,22,1,2026-01-23 13:19:30
ENG-089916,IMP-111101,FNP-U09543,AD-010,CMP-003,click,1,19,1,2026-02-13 09:33:38
ENG-054861,IMP-055251,FNP-U09543,AD-001,CMP-001,video_watch,247,22,2,2026-02-13 21:38:14
ENG-071876,IMP-134099,FNP-U09543,AD-004,CMP-001,hover,2,7,2,2026-02-17 18:55:25
ENG-077504,IMP-134252,FNP-U09543,AD-019,CMP-005,click,1,12,1,2026-02-25 13:22:29
ENG-097671,IMP-075191,FNP-U09543,AD-018,CMP-005,video_watch,45,26,1,2026-02-26 18:08:11
ENG-095224,IMP-050195,FNP-U09543,AD-006,CMP-002,scroll,53,63,3,2026-03-12 13:33:08
ENG-098779,IMP-073578,FNP-U09543,AD-004,CMP-001,scroll,94,52,2,2026-03-22 21:09:03
ENG-058347,IMP-091447,FNP-U09543,AD-012,CMP-003,hover,6,15,2,2026-03-26 18:40:11
ENG-085408,IMP-042911,FNP-U09544,AD-004,CMP-001,scroll,74,85,2,2026-01-03 00:44:43
ENG-099894,IMP-152491,FNP-U09544,AD-001,CMP-001,video_watch,214,87,2,2026-01-19 18:20:05
ENG-042846,IMP-123706,FNP-U09544,AD-006,CMP-002,click,4,35,1,2026-01-21 18:07:06
ENG-014288,IMP-111512,FNP-U09544,AD-002,CMP-001,scroll,89,85,1,2026-01-22 13:08:49
ENG-056169,IMP-167791,FNP-U09544,AD-022,CMP-006,video_watch,280,29,1,2026-02-01 00:45:05
ENG-088216,IMP-179904,FNP-U09544,AD-011,CMP-003,video_watch,256,85,1,2026-03-10 18:38:22
ENG-049083,IMP-069698,FNP-U09544,AD-012,CMP-003,hover,9,16,2,2026-03-16 09:19:03
ENG-057873,IMP-031075,FNP-U09544,AD-010,CMP-003,hover,16,12,2,2026-03-23 00:11:38
ENG-016388,IMP-159432,FNP-U09545,AD-001,CMP-001,video_watch,141,77,1,2026-01-08 18:17:42
ENG-017715,IMP-182263,FNP-U09545,AD-005,CMP-002,hover,6,6,2,2026-01-12 00:09:24
ENG-089169,IMP-186261,FNP-U09545,AD-010,CMP-003,scroll,25,99,2,2026-01-14 13:12:18
ENG-012995,IMP-051277,FNP-U09545,AD-009,CMP-003,click,2,41,1,2026-01-29 00:12:41
ENG-081192,IMP-149915,FNP-U09545,AD-006,CMP-002,video_watch,68,90,2,2026-02-01 09:49:57
ENG-070490,IMP-008604,FNP-U09545,AD-013,CMP-004,hover,15,11,2,2026-02-04 09:04:35
ENG-099171,IMP-181232,FNP-U09545,AD-012,CMP-003,scroll,23,42,3,2026-02-05 13:48:18
ENG-031186,IMP-170519,FNP-U09545,AD-014,CMP-004,hover,17,16,2,2026-02-18 21:02:57
ENG-034048,IMP-185768,FNP-U09545,AD-006,CMP-002,video_watch,275,63,1,2026-02-21 21:36:01
ENG-059351,IMP-152131,FNP-U09545,AD-007,CMP-002,click,9,19,1,2026-02-25 09:03:55
ENG-090112,IMP-040393,FNP-U09545,AD-005,CMP-002,scroll,114,57,1,2026-03-20 13:22:36
ENG-042904,IMP-121606,FNP-U09546,AD-001,CMP-001,video_watch,216,84,2,2026-01-09 21:51:06
ENG-097626,IMP-104104,FNP-U09546,AD-006,CMP-002,click,7,10,1,2026-01-13 09:21:33
ENG-006366,IMP-144266,FNP-U09546,AD-001,CMP-001,click,10,16,1,2026-01-27 21:38:14
ENG-085196,IMP-177204,FNP-U09546,AD-009,CMP-003,click,8,29,1,2026-02-11 13:38:33
ENG-000316,IMP-183495,FNP-U09546,AD-012,CMP-003,click,4,60,1,2026-02-27 00:09:15
ENG-041405,IMP-161103,FNP-U09546,AD-001,CMP-001,video_watch,192,71,1,2026-03-02 13:46:56
ENG-076975,IMP-186328,FNP-U09546,AD-001,CMP-001,video_watch,111,63,1,2026-03-11 13:15:57
ENG-053919,IMP-184758,FNP-U09546,AD-006,CMP-002,video_watch,144,50,2,2026-03-27 19:14:17
ENG-057171,IMP-069335,FNP-U09546,AD-013,CMP-004,click,2,20,1,2026-03-28 00:25:52
ENG-028970,IMP-192333,FNP-U09547,AD-006,CMP-002,video_watch,300,40,1,2026-01-08 06:52:58
ENG-009859,IMP-101473,FNP-U09547,AD-002,CMP-001,click,7,54,1,2026-01-10 00:11:34
ENG-006704,IMP-013543,FNP-U09547,AD-002,CMP-001,hover,13,17,1,2026-01-16 18:25:40
ENG-077920,IMP-029150,FNP-U09547,AD-017,CMP-005,click,2,47,1,2026-01-16 21:23:21
ENG-072419,IMP-038236,FNP-U09547,AD-021,CMP-006,click,1,13,1,2026-01-18 06:12:42
ENG-046709,IMP-126914,FNP-U09547,AD-011,CMP-003,scroll,94,82,2,2026-01-18 19:00:10
ENG-076896,IMP-134023,FNP-U09547,AD-017,CMP-005,scroll,59,65,3,2026-02-05 18:58:24
ENG-094566,IMP-052965,FNP-U09547,AD-010,CMP-003,scroll,48,70,2,2026-02-10 09:05:46
ENG-095069,IMP-154161,FNP-U09547,AD-004,CMP-001,click,3,41,1,2026-02-18 09:44:42
ENG-012295,IMP-052597,FNP-U09547,AD-001,CMP-001,video_watch,203,48,1,2026-03-05 18:22:36
ENG-061040,IMP-152646,FNP-U09547,AD-015,CMP-004,hover,5,1,2,2026-03-08 13:48:03
ENG-034485,IMP-093448,FNP-U09547,AD-017,CMP-005,click,1,20,1,2026-03-22 21:40:33
ENG-059006,IMP-092276,FNP-U09547,AD-021,CMP-006,click,3,12,1,2026-03-23 06:54:01
ENG-050864,IMP-123980,FNP-U09547,AD-006,CMP-002,click,2,36,1,2026-03-24 18:21:37
ENG-079276,IMP-084087,FNP-U09547,AD-007,CMP-002,click,5,26,1,2026-03-26 21:10:08
ENG-058014,IMP-102952,FNP-U09547,AD-008,CMP-002,hover,8,20,1,2026-03-27 18:27:09
ENG-063353,IMP-067203,FNP-U09547,AD-004,CMP-001,hover,10,18,2,2026-03-29 00:08:54
ENG-013441,IMP-105321,FNP-U09548,AD-017,CMP-005,scroll,114,45,3,2026-01-06 10:03:45
ENG-060275,IMP-044974,FNP-U09548,AD-019,CMP-005,click,9,48,1,2026-01-13 19:00:03
ENG-071454,IMP-123570,FNP-U09548,AD-009,CMP-003,scroll,54,83,3,2026-01-22 06:35:55
ENG-050030,IMP-038212,FNP-U09548,AD-018,CMP-005,click,2,31,1,2026-01-31 13:11:35
ENG-039896,IMP-151056,FNP-U09548,AD-016,CMP-004,hover,7,10,2,2026-02-19 09:23:40
ENG-016027,IMP-047826,FNP-U09548,AD-001,CMP-001,video_watch,243,84,1,2026-02-25 06:39:02
ENG-080200,IMP-020824,FNP-U09548,AD-005,CMP-002,hover,20,18,2,2026-03-09 18:01:40
ENG-035550,IMP-162091,FNP-U09548,AD-014,CMP-004,click,1,26,1,2026-03-10 18:24:12
ENG-070107,IMP-142130,FNP-U09548,AD-001,CMP-001,click,7,14,1,2026-03-13 13:57:02
ENG-083547,IMP-105479,FNP-U09548,AD-022,CMP-006,scroll,72,40,1,2026-03-28 13:59:22
ENG-077074,IMP-005749,FNP-U09549,AD-002,CMP-001,click,5,58,1,2026-01-11 13:40:44
ENG-035669,IMP-039866,FNP-U09549,AD-004,CMP-001,click,6,39,1,2026-01-16 06:19:18
ENG-089804,IMP-115124,FNP-U09549,AD-001,CMP-001,scroll,29,89,3,2026-02-06 06:23:35
ENG-092716,IMP-096604,FNP-U09549,AD-022,CMP-006,click,5,46,1,2026-02-12 13:57:09
ENG-069325,IMP-022481,FNP-U09549,AD-015,CMP-004,click,5,56,1,2026-02-18 13:49:48
ENG-003362,IMP-168719,FNP-U09549,AD-004,CMP-001,click,7,32,1,2026-03-14 21:28:27
ENG-014324,IMP-119129,FNP-U09549,AD-007,CMP-002,hover,8,3,1,2026-03-18 18:25:35
ENG-003521,IMP-048863,FNP-U09550,AD-001,CMP-001,click,4,33,1,2026-01-16 21:23:11
ENG-065303,IMP-009801,FNP-U09550,AD-004,CMP-001,scroll,61,87,3,2026-01-25 21:20:35
ENG-031363,IMP-062194,FNP-U09550,AD-004,CMP-001,scroll,47,56,1,2026-02-07 10:04:56
ENG-015575,IMP-132283,FNP-U09550,AD-006,CMP-002,video_watch,269,63,1,2026-03-04 18:29:47
ENG-008276,IMP-045964,FNP-U09550,AD-008,CMP-002,click,10,26,1,2026-03-17 22:00:07
ENG-035783,IMP-099182,FNP-U09550,AD-018,CMP-005,video_watch,278,79,1,2026-03-26 13:29:43
ENG-017673,IMP-103180,FNP-U09551,AD-019,CMP-005,video_watch,212,32,2,2026-01-04 22:01:46
